Asperula cynanchica subsp. cynanchica
Asperula hirsuta f. hirsuta
Crucianella angustifolia
Crucianella latifolia
Crucianella maritima
Cruciata glabra subsp. hirticaulis
Cruciata laevipes
Cruciata pedemontana
Galium baeticum
Galium broterianum
Galium concatenatum
Galium debile
Galium glaucum subsp. australe
Galium lucidum subsp. lucidum
Galium minutulum
Galium mollugo subsp. erectum
Galium mollugo subsp. mollugo
Galium murale
Galium palustre var. elongatum
Galium palustre var. palustre
Galium papillosum subsp. helodes
Galium rotundifolium
Galium saxatile var. saxatile
Galium saxatile var. vivianum
Galium talaveranum
Galium tricornutum
Galium verrucosum subsp. verrucosum
Galium verum subsp. verum
Galium viscosum
Rubia peregrina
Sherardia arvensis
Valantia hispida
Valantia muralis
Theligonum cynocrambe
Euonymus europaeus
Chamaerops humilis
Aristolochia baetica
Aristolochia paucinervis
Aristolochia pistolochia
Asplenium adiantum-nigrum var. corunnense
Asplenium adiantum-nigrum var. adiantum-nigrum
Asplenium billotii
Asplenium hemionitis
Asplenium marinum
Asplenium onopteris
Asplenium petrarchae subsp. petrarchae
Asplenium ruta-muraria subsp. ruta-muraria
Asplenium septentrionale subsp. septentrionale
Asplenium trichomanes subsp. quadrivalens
Ceterach officinarum subsp. officinarum
Phyllitis scolopendrium subsp. scolopendrium
Blechnum spicant subsp. spicant
Woodwardia radicans
Davallia canariensis
Pteridium aquilinum subsp. aquilinum
Dryopteris affinis subsp. affinis
Dryopteris affinis subsp. borreri
Dryopteris dilatata
Dryopteris expansa
Dryopteris filix-mas
Dryopteris guanchica
Dryopteris oreades
Polystichum setiferum
Polypodium cambricum subsp. cambricum
Polypodium interjectum
Polypodium vulgare
Adiantum capillus-veneris
Cryptogramma crispa
Anogramma leptophylla
Cosentinia vellea subsp. vellea
Pteris incompleta
Cheilanthes acrosticha
Cheilanthes guanchica
Cheilanthes hispanica
Cheilanthes maderensis
Cheilanthes tinaei
Notholaena marantae subsp. marantae
Thelypteris palustris
Athyrium filix-femina
Cystopteris dickieana
Cystopteris fragilis subsp. fragilis
Cystopteris viridula
Achillea ageratum
Aetheorhiza bulbosa subsp. bulbosa
Anacyclus clavatus
Anacyclus radiatus
Andryala arenaria
Andryala integrifolia
Andryala ragusina
Anthemis alpestris
Anthemis arvensis subsp. arvensis
Anthemis arvensis subsp. incrassata
Anthemis canescens
Anthemis cotula
Anthemis maritima
Arctium minus
Arnica montana subsp. atlantica
Arnoseris minima
Artemisia absinthium
Artemisia arborescens
Artemisia caerulescens subsp. caerulescens
Artemisia campestris subsp. glutinosa
Artemisia campestris subsp. maritima
Artemisia vulgaris
Aster aragonensis
Aster sedifolius subsp. sedifolius
Aster tripolium subsp. pannonicus
Asteriscus aquaticus
Asteriscus maritimus
Atractylis cancellata subsp. cancellata
Bellis annua subsp. annua
Bellis microcephala
Bellis perennis
Bellis sylvestris
Bidens tripartita
Calendula arvensis
Calendula suffruticosa subsp. algarbiensis
Calendula suffruticosa subsp. lusitanica
Carduncellus caeruleus
Carduus bourgeanus
Carduus meonanthus subsp. meonanthus
Carduus tenuiflorus
Carduus pycnocephalus
Carlina racemosa
Carthamus lanatus subsp. lanatus
Carthamus lanatus subsp. baeticus
Catananche lutea subsp. carpholepis
Centaurea aristata
Centaurea aspera subsp. aspera
Centaurea aspera subsp. stenophylla
Centaurea beturica
Centaurea calcitrapa
Centaurea cordubensis
Centaurea limbata subsp. limbata
Centaurea melitensis
Centaurea nigra subsp. rivularis
Centaurea ornata
Chamaemelum fuscatum
Chamaemelum mixtum
Chamaemelum nobile
Chamomilla aurea
Cheirolophus sempervirens
Cheirolophus uliginosus
Chondrilla juncea
Chrysanthemum coronarium
Cichorium endivia subsp. divaricatum
Cichorium intybus
Cirsium arvense
Cirsium filipendulum
Cirsium palustre
Cirsium vulgare
Cnicus benedictus
Coleostephus clausonis
Coleostephus myconis
Crepis capillaris var. capillaris
Crepis capillaris var. agrestis
Crepis foetida subsp. foetida
Crepis lampsanoides
Crepis pulchra
Crepis vesicaria subsp. taraxacifolia
Crupina vulgaris
Cynara algarbiensis
Cynara cardunculus
Cynara humilis
Cynara tournefortii
Daveaua anthemoides
Dittrichia graveolens
Dittrichia viscosa subsp. viscosa
Doronicum carpetanum subsp. pubescens
Doronicum carpetanum subsp. carpetanum
Doronicum plantagineum subsp. emarginatum
Doronicum plantagineum subsp. plantagineum
Echinops strigosus
Erigeron acris subsp. acris
Eupatorium cannabinum subsp. cannabinum
Filago lutescens subsp. lutescens
Filago pyramidata
Galactites tomentosus
Glossopappus macrotus subsp. chrysanthemoides
Gnaphalium uliginosum subsp. uliginosum
Hedypnois arenaria
Helichrysum decumbens
Helichrysum italicum subsp. picardi
Helichrysum stoechas subsp. stoechas
Heteranthemis viscidehirta
Hieracium amplexicaule
Hieracium arevacorum
Hieracium carpetanum
Hieracium diaphanoides
Hieracium flagelliferum
Hieracium glaucinum
Hieracium hirsutum
Hieracium lachenalii
Hieracium laevigatum
Hieracium lusitanicum
Hieracium maculatum
Hieracium murorum
Hieracium orthoglossum
Hieracium pulmonarioides
Hieracium sabaudum
Hieracium saxifragum
Hieracium schmidtii
Hieracium umbellatum
Hieracium vasconicum
Hieracium visontinum
Hispidella hispanica
Hyoseris scabra
Hypochaeris glabra
Hypochaeris radicata
Inula conyza
Inula crithmoides
Inula montana
Inula salicina subsp. aspera
Inula salicina subsp. salicina
Jasonia tuberosa
Jurinea humilis
Lactuca saligna
Lactuca serriola
Lactuca viminea subsp. chondrilliflora
Lactuca viminea subsp. viminea
Lactuca virosa
Lapsana communis subsp. communis
Leontodon hispidus subsp. bourgaeanus
Leontodon hispidus subsp. hispidus
Lepidophorum repandum
Leucanthemopsis flaveola subsp. flaveola
Leucanthemopsis pulverulenta subsp. pulverulenta
Leucanthemum lacustre
Logfia gallica
Logfia minima
Mantisalca salmantica
Matricaria maritima subsp. maritima
Micropus supinus
Notobasis syriaca
Onopordum acanthium subsp. acanthium
Onopordum illyricum subsp. illyricum
Onopordum macracanthum
Onopordum nervosum
Otanthus maritimus
Otospermum glabrum
Pallenis spinosa subsp. spinosa
Phagnalon rupestre
Phagnalon saxatile
Phalacrocarpum hoffmannseggii
Phalacrocarpum oppositifolium
Picnomon acarna
Picris echioides
Picris hieracioides subsp. longifolia
Picris spinifera
Picris willkommii
Pilosella castellana
Pilosella galiciana
Pilosella officinarum
Pilosella peleteriana
Pilosella pseudopilosella
Pilosella saussureoides
Pilosella tardans
Pseudognaphalium luteo-album
Pulicaria dysenterica
Pulicaria odora
Pulicaria paludosa
Pulicaria vulgaris
Reichardia gaditana
Reichardia intermedia
Reichardia picroides
Rhagadiolus edulis
Rhagadiolus stellatus
Santolina rosmarinifolia subsp. rosmarinifolia
Santolina semidentata
Scolymus maculatus
Scorzonera angustifolia var. angustifolia
Scorzonera baetica
Scorzonera hispanica var. crispatula
Scorzonera hispanica var. hispanica
Scorzonera hispanica var. pinnatifida
Scorzonera hispanica var. asphodeloides
Scorzonera humilis var. humilis
Scorzonera humilis var. ramosa
Senecio aquaticus subsp. aquaticus
Senecio aquaticus subsp. barbareifolius
Senecio doria subsp. legionensis
Senecio gallicus
Senecio jacobaea
Senecio lividus
Senecio lopezii
Senecio minutus
Senecio nemorensis subsp. fuchsii
Senecio sylvaticus
Senecio vulgaris
Silybum marianum
Solidago virgaurea subsp. fallit-tirones
Solidago virgaurea subsp. virgaurea
Sonchus asper subsp. asper
Sonchus asper subsp. glaucescens
Sonchus maritimus subsp. aquatilis
Sonchus maritimus subsp. maritimus
Sonchus oleraceus
Sonchus tenerrimus
Staehelina dubia
Tanacetum annuum
Tanacetum corymbosum subsp. corymbosum
Tanacetum microphyllum
Taraxacum braun-blanquetii
Taraxacum ekmanii
Taraxacum lacistophyllum
Taraxacum malato-belizii
Taraxacum marginellum
Taraxacum merinoi
Taraxacum nordstedtii
Taraxacum obovatum subsp. ochrocarpum
Taraxacum panalpinum
Taraxacum pinto-silvae
Taraxacum sundbergii
Tragopogon crocifolius subsp. crocifolius
Tragopogon dubius
Tragopogon hybridus
Tragopogon porrifolius
Urospermum picroides
Xanthium spinosum
Xanthium strumarium subsp. italicum
Xanthium strumarium subsp. strumarium
Klasea flavescens subsp. neglecta
Klasea integrifolia subsp. monardii
Klasea legionensis
Campanula erinus
Campanula herminii
Campanula rapunculus
Jasione crispa subsp. crispa
Jasione montana var. bracteosa
Jasione montana var. gracilis
Jasione montana var. latifolia
Jasione montana var. montana
Jasione sessiliflora
Legousia hybrida
Legousia scabra
Lobelia urens
Solenopsis laurentia
Trachelium caeruleum subsp. caeruleum
Wahlenbergia hederacea
Menyanthes trifoliata
Nymphoides peltata
Arbutus unedo
Calluna vulgaris
Daboecia cantabrica
Erica andevalensis
Erica arborea
Erica australis subsp. australis
Erica ciliaris
Erica cinerea
Erica erigena
Erica lusitanica
Erica scoparia subsp. scoparia
Erica tetralix
Erica umbellata var. major
Erica umbellata var. umbellata
Rhododendron ponticum subsp. baeticum
Vaccinium myrtillus
Vaccinium uliginosum
Monotropa hypopitys
Anagallis arvensis subsp. arvensis
Anagallis arvensis subsp. parviflora
Anagallis foemina
Anagallis monelli
Anagallis tenella
Asterolinon linum-stellatum
Centunculus minimus
Glaux maritima
Lysimachia ephemerum
Lysimachia nemorum
Lysimachia vulgaris
Primula acaulis subsp. acaulis
Samolus valerandi
Bryonia dioica
Ecballium elaterium subsp. dioicum
Ecballium elaterium subsp. elaterium
Ceratocapnos claviculata subsp. claviculata
Ceratocapnos heterocarpa
Chelidonium majus
Corydalis cava subsp. cava
Fumaria agraria
Fumaria bastardii
Fumaria capreolata
Fumaria densiflora
Fumaria faurei
Fumaria muralis
Fumaria officinalis subsp. officinalis
Fumaria officinalis subsp. wirtgenii
Fumaria parviflora
Fumaria petteri subsp. calcarata
Fumaria reuteri
Fumaria sepium
Fumaria vaillantii
Glaucium corniculatum
Glaucium flavum
Hypecoum imberbe
Hypecoum littorale
Hypecoum procumbens
Papaver argemone
Papaver dubium
Papaver hybridum
Papaver pinnatifidum
Papaver rhoeas subsp. rhoeas
Papaver rhoeas subsp. strigosum
Papaver somniferum subsp. setigerum
Platycapnos spicata
Adonis annua
Adonis microcarpa
Anemone coronaria
Anemone nemorosa
Anemone palmata
Anemone trifolia subsp. albida
Aquilegia vulgaris subsp. hispanica
Aquilegia vulgaris subsp. dichroa
Aquilegia vulgaris subsp. vulgaris
Caltha palustris
Clematis campaniflora
Clematis cirrhosa
Clematis flammula
Clematis vitalba
Delphinium gracile
Delphinium halteratum subsp. halteratum
Delphinium halteratum subsp. verdunense
Delphinium nanum
Delphinium pentagynum
Delphinium staphisagria
Helleborus foetidus
Nigella damascena
Nigella gallica
Nigella papillosa subsp. papillosa
Nigella papillosa subsp. atlantica
Ranunculus arvensis
Ranunculus bullatus
Ranunculus bupleuroides
Ranunculus ficaria subsp. ficaria
Ranunculus flammula
Ranunculus gramineus
Ranunculus gregarius
Ranunculus hederaceus
Ranunculus longipes
Ranunculus macrophyllus
Ranunculus muricatus
Ranunculus nigrescens
Ranunculus nodiflorus
Ranunculus ollissiponensis subsp. ollissiponensis
Ranunculus omiophyllus
Ranunculus ophioglossifolius
Ranunculus paludosus
Ranunculus parviflorus
Ranunculus peltatus
Ranunculus penicillatus
Ranunculus pseudofluitans
Ranunculus repens
Ranunculus sceleratus
Ranunculus trichophyllus subsp. eradicatus
Ranunculus trichophyllus subsp. trichophyllus
Ranunculus trilobus
Ranunculus tripartitus
Thalictrum minus subsp. matritense
Thalictrum minus subsp. minus
Thalictrum speciosissimum
Alnus glutinosa
Corylus avellana
Quercus canariensis
Quercus coccifera subsp. coccifera
Quercus faginea subsp. faginea
Quercus faginea subsp. broteroi
Quercus lusitanica
Quercus pyrenaica
Quercus rotundifolia
Quercus suber
Myrica faya
Myrica gale
Anchusa arvensis subsp. arvensis
Anchusa calcarea subsp. calcarea
Anchusa azurea
Anchusa undulata subsp. granatensis
Anchusa undulata subsp. undulata
Buglossoides arvensis subsp. occidentalis
Cerinthe gymnandra
Cerinthe major
Cynoglossum cheirifolium
Cynoglossum clandestinum
Cynoglossum creticum
Echium boissieri
Echium creticum subsp. coincyanum
Echium gaditanum
Echium lusitanicum
Echium plantagineum
Echium rosulatum subsp. rosulatum
Echium salmanticum
Echium tuberculatum
Echium vulgare subsp. vulgare
Echium vulgare subsp. pustulatum
Heliotropium europaeum
Heliotropium supinum
Lithospermum officinale
Myosotis arvensis subsp. arvensis
Myosotis balbisiana
Myosotis debilis
Myosotis discolor subsp. discolor
Myosotis discolor subsp. dubia
Myosotis persoonii
Myosotis ramosissima subsp. globularis
Myosotis ramosissima subsp. ramosissima
Myosotis secunda
Myosotis stolonifera
Myosotis stricta
Neatostema apulum
Nonea vesicaria
Nonea micrantha
Omphalodes linifolia
Omphalodes nitida
Pentaglottis sempervirens
Pulmonaria longifolia
Alliaria petiolata
Alyssum alyssoides
Alyssum granatense
Alyssum minutum
Alyssum serpyllifolium
Alyssum simplex
Arabidopsis thaliana var. thaliana
Arabis glabra
Arabis juressi
Arabis planisiliqua
Arabis stenocarpa
Arabis verna
Barbarea intermedia
Barbarea verna
Barbarea vulgaris
Biscutella auriculata
Biscutella sempervirens subsp. vicentina
Biscutella valentina subsp. valentina
Brassica barrelieri
Brassica nigra
Brassica oxyrrhina
Brassica tournefortii
Bunias erucago
Cakile maritima subsp. maritima
Cakile maritima subsp. integrifolia
Calepina irregularis
Camelina microcarpa
Capsella bursa-pastoris
Cardamine flexuosa
Cardamine hirsuta
Cardamine parviflora
Cardamine pratensis subsp. pratensis
Cardaria draba subsp. draba
Cochlearia danica
Cochlearia glastifolia
Coincya monensis subsp. puberula
Coincya monensis subsp. orophila
Coincya transtagana
Coronopus squamatus
Crambe hispanica
Descurainia sophia
Diplotaxis catholica
Diplotaxis erucoides subsp. erucoides
Diplotaxis ilorcitana
Diplotaxis muralis subsp. muralis
Diplotaxis siifolia subsp. siifolia
Diplotaxis tenuifolia
Diplotaxis viminea var. integrifolia
Diplotaxis viminea var. viminea
Diplotaxis virgata subsp. virgata
Draba muralis
Erophila verna
Eruca vesicaria
Erucastrum nasturtiifolium subsp. nasturtiifolium
Erysimum lagascae
Erysimum linifolium
Erysimum merxmuelleri
Hesperis laciniata
Hirschfeldia incana
Hornungia petraea subsp. petraea
Hymenolobus procumbens subsp. procumbens
Iberis ciliata subsp. welwitschii
Iberis ciliata subsp. contracta
Iberis pectinata
Iberis procumbens subsp. procumbens
Isatis platyloba
Isatis tinctoria
Jonopsidium abulense
Lepidium campestre
Lepidium graminifolium
Lepidium heterophyllum
Lepidium latifolium
Lepidium ruderale
Lepidium sativum
Lepidium virginicum
Lobularia maritima subsp. maritima
Lunaria rediviva
Malcolmia ramosissima
Malcolmia triloba subsp. gracilima
Malcolmia triloba subsp. triloba
Malcolmia triloba subsp. patula
Matthiola fruticulosa subsp. fruticulosa
Matthiola parviflora
Matthiola sinuata
Moricandia arvensis
Murbeckiella boryi
Neslia paniculata subsp. thracica
Pritzelago alpina
Raphanus raphanistrum subsp. raphanistrum
Rapistrum rugosum subsp. linnaeanum
Rapistrum rugosum subsp. rugosum
Rorippa amphibia
Rorippa nasturtium-aquaticum
Rorippa palustris
Rorippa pyrenaica
Rorippa sylvestris subsp. sylvestris
Sinapis alba subsp. mairei
Sinapis arvensis
Sisymbrella aspera subsp. aspera
Sisymbrium austriacum subsp. chrysanthum
Sisymbrium austriacum subsp. contortum
Sisymbrium crassifolium
Sisymbrium irio
Sisymbrium officinale
Sisymbrium orientale
Sisymbrium runcinatum
Teesdalia coronopifolia
Teesdalia nudicaulis
Teesdaliopsis conferta
Thlaspi perfoliatum
Capparis spinosa subsp. spinosa
Reseda alba subsp. alba
Reseda barrelieri var. barrelieri
Reseda gredensis
Reseda lutea subsp. lutea
Reseda luteola
Reseda media
Reseda phyteuma
Reseda virgata
Sesamoides purpurascens
Sesamoides spathulifolia
Sesamoides suffruticosa var. latifolia
Sesamoides suffruticosa var. suffruticosa
Cleome violacea
Buxus sempervirens
Humulus lupulus
Rhamnus cathartica
Agrimonia eupatoria subsp. eupatoria
Agrimonia eupatoria subsp. grandis
Agrimonia procera
Alchemilla transiens
Amelanchier ovalis subsp. ovalis
Aphanes arvensis
Aphanes australis
Aphanes cornucopioides
Aphanes microcarpa
Crataegus monogyna
Filipendula ulmaria
Filipendula vulgaris
Fragaria vesca subsp. vesca
Geum hispidum
Geum sylvaticum
Geum urbanum
Malus sylvestris
Potentilla anglica
Potentilla anserina subsp. anserina
Potentilla asturica
Potentilla erecta
Potentilla montana
Potentilla neumanniana
Potentilla reptans
Potentilla rupestris
Potentilla sterilis
Prunus avium
Prunus lusitanica subsp. lusitanica
Prunus mahaleb
Prunus padus subsp. padus
Prunus spinosa
Pyrus bourgaeana
Pyrus cordata
Rosa agrestis
Rosa andegavensis
Rosa blondaeana
Rosa canina
Rosa corymbifera
Rosa deseglisei
Rosa micrantha
Rosa pouzinii
Rosa rubiginosa
Rosa sempervirens
Rosa squarrosa
Rosa stylosa
Rosa tomentosa
Rosa villosa
Rosa vosagiaca
Rubus brigantinus
Rubus caesius
Rubus canescens
Rubus castellarnaui
Rubus galloecicus
Rubus genevieri
Rubus henriquesii
Rubus lainzii
Rubus peratticus
Rubus praecox
Rubus radula
Rubus sampaioanus
Rubus ulmifolius var. ulmifolius
Rubus vagabundus
Rubus vestitus
Rubus vigoi
Sanguisorba hybrida
Sanguisorba minor subsp. balearica
Sanguisorba minor subsp. minor
Sanguisorba verrucosa
Sorbus aria
Sorbus aucuparia
Sorbus domestica
Sorbus latifolia
Sorbus torminalis
Spiraea hypericifolia subsp. obovata
Celtis australis
Ulmus minor
Parietaria judaica
Parietaria lusitanica subsp. lusitanica
Parietaria mauritanica
Urtica dioica
Urtica membranacea
Urtica pilulifera
Urtica urens
Ceratophyllum demersum
Cistus albidus
Cistus crispus
Cistus ladanifer subsp. ladanifer
Cistus laurifolius
Cistus libanotis
Cistus monspeliensis
Cistus populifolius subsp. major
Cistus populifolius subsp. populifolius
Cistus psilosepalus
Cistus salviifolius
Fumana ericifolia
Fumana laevipes
Fumana procumbens
Fumana thymifolia
Halimium calycinum
Halimium halimifolium subsp. halimifolium
Halimium halimifolium subsp. multiflorum
Halimium lasianthum subsp. alyssoides
Halimium lasianthum subsp. lasianthum
Halimium ocymoides
Halimium umbellatum var. umbellatum
Halimium umbellatum var. viscosum
Helianthemum aegyptiacum
Helianthemum angustatum
Helianthemum apenninum subsp. apenninum sensu Flora Iberica
Helianthemum apenninum subsp. stoechadifolium sensu Flora Iberica
Helianthemum cinereum subsp. rotundifolium
Helianthemum hirtum
Helianthemum ledifolium
Helianthemum marifolium subsp. marifolium sensu Flora Iberica
Helianthemum marifolium subsp. origanifolium sensu Flora Iberica
Helianthemum nummularium
Helianthemum salicifolium
Tuberaria commutata
Tuberaria globulariifolia var. globulariifolia
Tuberaria guttata
Tuberaria lignosa
Tuberaria macrosepala
Tuberaria plantaginea
Althaea cannabina
Althaea hirsuta
Althaea longiflora
Althaea officinalis
Hibiscus palustris
Lavatera arborea
Lavatera cretica
Lavatera maritima
Lavatera mauritanica subsp. davaei
Lavatera olbia var. hispida
Lavatera olbia var. olbia
Lavatera triloba subsp. triloba
Lavatera trimestris
Malva hispanica
Malva neglecta
Malva nicaeensis
Malva parviflora
Malva sylvestris
Malva tournefortiana
Daphne gnidium
Daphne laureola
Thymelaea broteriana
Thymelaea coridifolia subsp. dendrobryum
Thymelaea gussonei
Thymelaea procumbens
Thymelaea ruizii
Thymelaea villosa
Cytinus hypocistis subsp. hypocistis
Cytinus hypocistis subsp. macranthus
Cytinus ruber
Elatine alsinastrum
Elatine brochonii
Elatine hexandra
Elatine macropoda
Elatine triandra
Chamaesyce canescens subsp. canescens
Chamaesyce canescens subsp. massiliensis
Chamaesyce peplis
Chrozophora tinctoria
Euphorbia amygdaloides subsp. amygdaloides
Euphorbia angulata
Euphorbia boetica
Euphorbia characias subsp. characias
Euphorbia clementei subsp. clementei
Euphorbia dulcis
Euphorbia esula subsp. esula
Euphorbia exigua subsp. merinoi
Euphorbia exigua subsp. exigua
Euphorbia falcata subsp. falcata
Euphorbia helioscopia subsp. helioscopia
Euphorbia hirsuta
Euphorbia hyberna subsp. hyberna
Euphorbia matritensis
Euphorbia medicaginea
Euphorbia nicaeensis subsp. nicaeensis
Euphorbia oxyphylla
Euphorbia paniculata subsp. paniculata
Euphorbia paralias
Euphorbia peplus var. peploides
Euphorbia peplus var. peplus
Euphorbia portlandica
Euphorbia pterococca
Euphorbia segetalis var. segetalis
Euphorbia segetalis var. pinea
Euphorbia serrata
Euphorbia sulcata
Euphorbia terracina
Euphorbia uliginosa
Mercurialis ambigua
Mercurialis elliptica
Mercurialis perennis
Mercurialis tomentosa
Hypericum androsaemum
Hypericum elodes
Hypericum humifusum
Hypericum linariifolium var. parviflorum
Hypericum linariifolium var. linariifolium
Hypericum montanum
Hypericum perfoliatum
Hypericum perforatum subsp. angustifolium
Hypericum perforatum subsp. perforatum
Hypericum pubescens
Hypericum pulchrum
Hypericum tomentosum
Hypericum undulatum
Linum austriacum
Linum bienne
Linum catharticum
Linum setaceum
Linum strictum
Linum trigynum subsp. tenue
Linum trigynum subsp. trigynum
Radiola linoides
Flueggea tinctoria
Populus tremula
Salix alba var. alba
Salix arenaria sensu Franco (1971)
Salix atrocinerea
Salix caprea
Salix neotricha
Salix purpurea
Salix repens sensu Franco (1971)
Salix salviifolia subsp. salviifolia
Salix salviifolia subsp. australis
Viola arborescens
Viola arvensis
Viola bubanii
Viola canina
Viola hirta
Viola lactea
Viola langeana
Viola palustris subsp. palustris
Viola parvula
Viola riviniana
Viola suavis
Viola kitaibeliana subsp. machadiana
Colchicum lusitanum
Colchicum multiflorum
Merendera filifolia
Merendera montana
Erythronium dens-canis
Fritillaria lusitanica var. lusitanica
Fritillaria lusitanica var. stenophylla
Fritillaria nervosa subsp. nervosa
Gagea soleirolii
Lilium martagon
Tulipa sylvestris subsp. australis
Veratrum album
Smilax aspera
Calystegia sepium subsp. sepium
Calystegia soldanella
Convolvulus althaeoides
Convolvulus arvensis
Convolvulus humilis
Convolvulus lineatus
Convolvulus meonanthus
Convolvulus pentapetaloides
Convolvulus siculus subsp. siculus
Convolvulus siculus subsp. elongatus
Convolvulus tricolor subsp. tricolor
Cressa cretica
Cuscuta approximata subsp. approximata
Cuscuta australis
Cuscuta epithymum
Cuscuta monogyna
Cuscuta planiflora
Atropa belladona
Hyoscyamus albus
Hyoscyamus niger
Lycium europaeum
Lycium intricatum
Mandragora autumnalis
Solanum dulcamara
Solanum nigrum
Solanum villosum
Cornus sanguinea subsp. sanguinea
Crassula tillaea
Crassula vaillantii
Pistorinia hispanica
Sedum acre
Sedum album
Sedum amplexicaule
Sedum andegavense
Sedum anglicum
Sedum arenarium
Sedum brevifolium
Sedum caespitosum
Sedum candollei
Sedum forsterianum
Sedum hirsutum subsp. hirsutum
Sedum maireanum
Sedum mucizonia
Sedum pedicellatum subsp. lusitanicum
Sedum pedicellatum subsp. pedicelllatum
Sedum pruinatum
Sedum rubens
Sedum sediforme
Umbilicus heylandianus
Umbilicus rupestris
Cynomorium coccineum subsp. coccineum
Myriophyllum alterniflorum
Myriophyllum verticillatum
Myriophyllum spicatum
Paeonia broteri
Paeonia officinalis subsp. microcarpa
Chrysosplenium oppositifolium
Saxifraga carpetana subsp. carpetana
Saxifraga dichotoma
Saxifraga fragosoi
Saxifraga granulata
Saxifraga lepismigena
Saxifraga spathularis
Saxifraga stellaris
Saxifraga tridactylites
Juniperus oxycedrus subsp. oxycedrus
Juniperus turbinata subsp. turbinata
Taxus baccata
Bolboschoenus glaucus
Bolboschoenus maritimus
Carex acuta
Carex arenaria
Carex asturica
Carex binervis
Carex bohemica
Carex caryophyllea
Carex cuprina
Carex demissa
Carex depressa subsp. depressa
Carex distachya
Carex distans
Carex divisa
Carex divulsa subsp. divulsa
Carex divulsa subsp. leersi
Carex durieui
Carex echinata
Carex elata subsp. reuteriana
Carex elata subsp. elata
Carex extensa
Carex flacca
Carex hallerana
Carex helodes
Carex hirta
Carex hispida
Carex laevigata
Carex lepidocarpa
Carex leporina
Carex muricata subsp. pairae
Carex nigra
Carex oedipostyla
Carex pallescens
Carex paniculata subsp. lusitanica
Carex pendula
Carex pilulifera subsp. pilulifera
Carex pseudocyperus
Carex punctata var. punctata
Carex remota
Carex riparia
Carex spicata
Carex sylvatica
Carex trinervis
Carex vesicaria
Carex viridula subsp. viridula
Carex panicea
Carex depauperata
Cladium mariscus
Cyperus capitatus
Cyperus difformis
Cyperus distachyos
Cyperus esculentus
Cyperus fuscus
Cyperus longus
Cyperus michelianus
Cyperus rotundus
Cyperus serotinus
Eleocharis acicularis
Eleocharis multicaulis
Eleocharis palustris subsp. palustris
Eleocharis palustris subsp. vulgaris
Eleocharis parvula
Eleocharis uniglumis
Eriophorum angustifolium
Fimbristylis bisumbellata
Fuirena pubescens
Isolepis cernua
Isolepis fluitans
Isolepis pseudosetacea
Isolepis setacea
Pycreus flavescens
Rhynchospora alba
Rhynchospora modesti-lucennoi
Schoenoplectus erectus
Schoenoplectus lacustris subsp. lacustris
Schoenoplectus lacustris subsp. glaucus
Schoenoplectus litoralis
Schoenoplectus mucronatus
Schoenoplectus pungens
Schoenoplectus triqueter
Schoenus nigricans
Scirpoides holoschoenus
Trichophorum cespitosum
Juncus acutiflorus
Juncus acutus
Juncus articulatus subsp. articulatus
Juncus bufonius
Juncus bulbosus
Juncus capitatus
Juncus compressus
Juncus conglomeratus
Juncus effusus subsp. effusus
Juncus emmanuelis
Juncus foliosus
Juncus fontanesii subsp. fontanesii
Juncus gerardii subsp. gerardii
Juncus heterophyllus
Juncus hybridus
Juncus inflexus subsp. inflexus
Juncus maritimus
Juncus minutulus
Juncus pygmaeus
Juncus ranarius
Juncus rugosus
Juncus sorrentinii
Juncus sphaerocarpus
Juncus squarrosus
Juncus striatus
Juncus subnodulosus
Juncus subulatus
Juncus tenageia subsp. perpusillus
Juncus tenageia subsp. tenageia
Luzula caespitosa
Luzula campestris
Luzula forsteri
Luzula lactea
Luzula multiflora subsp. multiflora
Luzula sylvatica subsp. henriquesii
Aegilops geniculata
Aegilops neglecta
Aegilops triuncialis
Agrostis canina subsp. canina
Agrostis capillaris
Agrostis castellana
Agrostis curtisii
Agrostis hesperica
Agrostis juressi
Agrostis nebulosa
Agrostis pourretii
Agrostis reuteri subsp. reuteri
Agrostis stolonifera var. pseudopungens
Agrostis stolonifera var. scabriglumis
Agrostis stolonifera var. stolonifera
Agrostis tenerrima
Agrostis truncatula subsp. commista
Agrostis truncatula subsp. truncatula
Aira caryophyllea subsp. caryophyllea
Aira cupaniana
Aira praecox
Airopsis tenella
Alopecurus aequalis
Alopecurus arundinaceus
Alopecurus geniculatus
Alopecurus myosuroides
Alopecurus rendlei
Ammophila arenaria subsp. arundinacea
Anthoxanthum amarum
Anthoxanthum aristatum subsp. aristatum
Anthoxanthum odoratum
Anthoxanthum ovatum
Antinoria agrostidea
Arrhenatherum album var. erianthum
Arrhenatherum album var. album
Arrhenatherum elatius subsp. elatius
Arrhenatherum elatius subsp. bulbosum
Arrhenatherum elatius subsp. baeticum
Arundo micrantha
Avellinia michelii
Avena barbata subsp. barbata
Avena barbata subsp. lusitanica
Avena fatua
Avena longiglumis
Avena sterilis subsp. sterilis
Avena sterilis subsp. ludoviciana
Avenula bromoides subsp. pauneroi
Avenula bromoides subsp. bromoides
Avenula gervaisii
Avenula pubescens subsp. pubescens
Avenula sulcata subsp. gaditana
Avenula sulcata subsp. occidentalis
Avenula sulcata subsp. albinervis
Avenula sulcata subsp. reuteri
Avenula sulcata subsp. sulcata
